Timestamp,Do you prefer a gas or electric stovetop?,For how long are you looking to rent?,How many rooms do you want?,What is your budget for rent?,How many bathrooms do you want?,How important is it that you have a master bedroom?,How important is it that you have a storage unit?,How important is it that you a balcony/garden?,How important is it that you have also an electric heater (דוד חשמל) and a regular heater (דוד שמש)?,"How important, is it that you have an air-conditioner in every bedroom? ",How important is it that you have personal parking spot(s)?,How Important is it that you have a kosher Kitchen?,How important is it that you have bus routes near you?,Does it matter if the apartment is next to a school or a apartment complex under construction?,Does it matter to you to be in a building that can undergo construction in the coming year/two years?,Would you rather your neighbors be students or families?,Do you prefer your neighbors be families or singles?,Is it important that your neighbors be students,Is it Important that your neighbors be families?,What type of neighborhood are you looking for?,How Important is it that your apartment come furnished?,How important that the apartment be pet friendly?,How important that the apartment be smoke friendly?,How important that the apartment have a big livingroom?,On which Floor would you want the apartment to be on?,How important is it which floor you are on?,How important that the apartment have elevator access?,Where are you looking for an apartment?,City
5/20/2022 14:01:45,3,"חצי שנה, שנתיים","2, 3","2100-3000, 3100-4000",1,1,3,5,3,1,3,1,5,4,5,3,3,1,2,חילוני,1,5,2,3,"קרקע, ראשונה",5,3,Merkaz,1
5/20/2022 14:11:10,5,חודשיים,3,2100-3000,1,1,1,5,5,5,1,3,4,5,5,3,3,1,1,מסורתי,1,1,1,4,Gound,1,1, ,1
5/20/2022 14:14:10,5,חצי שנה,"2, 3, 4","2100-3000, 3100-4000",2,1,1,2,1,5,1,5,5,1,5,3,5,1,1,"מסורתי, דתי-לאומי",5,1,1,5,"ראשונה, שנייה",2,1, ,1
5/20/2022 14:18:00,3,חודשיים,"3, 4","2100-3000, 3100-4000",2,1,1,5,5,5,4,1,1,1,1,4,3,3,3,חילוני,4,3,3,4,"שנייה, שלישית",3,4, ,1
5/20/2022 14:19:01,5,חודש,4,3100-4000,1.5,2,1,5,4,3,2,5,5,5,5,1,2,1,4,דתי-לאומי,2,5,1,4,"קרקע, ראשונה",4,5, ,1
5/20/2022 14:23:59,5,שנתיים,"3, 4","4100-5000, 5100-6000, 6100-7000, 7100-8000",1,1,1,3,2,4,3,4,1,5,5,3,3,3,3,"חילוני, מסורתי",1,1,1,1,"קרקע, ראשונה, שנייה",1,5, ,
5/20/2022 14:25:47,3,חודש,"2, 3","2100-3000, 3100-4000",1,1,1,5,4,4,1,1,3,1,5,3,3,3,3,"חילוני, מסורתי",3,5,5,3,Gound,3,3, ,1
5/20/2022 14:32:48,3,חודשיים,3,3100-4000,1,1,1,5,3,4,1,1,2,3,3,3,3,1,3,חילוני,1,4,1,3,"קרקע, ראשונה, שנייה",3,1, ,1
5/20/2022 14:43:14,3,חודשיים,"2, 3","1000-2000, 2100-3000",1,2,2,3,4,4,5,5,5,5,5,3,2,4,4,"מסורתי, דתי-לאומי",3,1,1,4,"קרקע, ראשונה",1,3,Otef Azza,0
5/20/2022 14:48:27,5,"חודשיים, חצי שנה",3,3100-4000,1.5,2,4,5,4,4,5,1,3,2,3,4,4,3,4,חילוני,5,5,4,4,"שנייה, שלישית",4,5, ,1
5/20/2022 15:01:53,5,חודש,2,"1000-2000, 2100-3000, 3100-4000",1,5,3,3,5,5,4,1,4,5,4,3,3,3,3,"חילוני, מסורתי, דתי-לאומי",4,5,5,5,"קרקע, ראשונה, שנייה, שלישית",4,3, ,1
5/20/2022 15:12:01,5,חודשיים,"2, 3",3100-4000,1,1,2,4,3,4,1,1,5,4,4,5,5,3,3,"חילוני, מסורתי, דתי-לאומי",1,4,1,3,"קרקע, ראשונה",5,1,Jerusalem ,1
5/20/2022 15:13:22,5,חודש,"2, 3","1000-2000, 2100-3000",1,1,3,5,4,5,5,5,5,4,5,2,1,1,4,"מסורתי, דתי-לאומי",1,1,1,4,"קרקע, ראשונה",5,1,Otef Azza,0
5/20/2022 15:15:45,5,"חצי שנה, שנתיים",2,"3100-4000, 4100-5000",1,1,1,3,5,3,2,1,2,4,5,4,3,5,1,חילוני,2,5,1,3,"קרקע, ראשונה",1,2,Jerusalem ,1
5/20/2022 15:23:42,5,שנתיים,"3, 4",2100-3000,1,2,2,2,4,5,1,1,4,3,5,3,3,1,1,חילוני,3,5,5,5,"ראשונה, שנייה",4,4,Beer Sheba,1
5/20/2022 15:51:08,5,חודש,"2, 3","3100-4000, 4100-5000",1,1,1,5,3,1,1,1,4,4,5,3,3,3,3,"חילוני, מסורתי",1,5,3,3,"קרקע, ראשונה",1,1,Jerusalem ,1
5/20/2022 15:55:07,3,שנתיים,3,"4100-5000, 5100-6000, 6100-7000",1,3,1,4,5,5,4,1,4,4,5,3,3,2,3,חילוני,1,5,1,4,"ראשונה, שנייה",3,4,Merkaz,1
5/20/2022 16:01:33,5,שנתיים,"2, 3",2100-3000,1,1,1,3,5,5,1,1,5,5,5,3,3,3,3,חילוני,5,3,1,4,"שנייה, שלישית",2,4, ,1
5/20/2022 16:50:26,3,חודש,2,2100-3000,1,1,1,1,3,2,4,1,1,1,2,3,3,1,1,חילוני,1,5,3,2,"ראשונה, שנייה",1,3, ,1
5/20/2022 17:08:50,3,"חודש, חודשיים",2,1000-2000,1,1,2,2,4,2,2,5,4,3,4,2,3,2,3,דתי-לאומי,4,3,1,1,"קרקע, ראשונה",2,2,Otef Azza,0
5/20/2022 17:22:44,3,חודשיים,"2, 3","1000-2000, 2100-3000",1,1,3,5,3,1,1,1,5,3,3,5,5,5,3,חילוני,5,3,3,2,"קרקע, ראשונה",4,5, ,1
5/20/2022 17:35:01,3,"חצי שנה, שנתיים","3, 4","3100-4000, 4100-5000",1,1,1,4,4,3,3,4,4,5,5,2,2,1,1,דתי-לאומי,1,1,2,4,"קרקע, ראשונה",5,3,Jerusalem ,1
5/20/2022 17:41:48,1,חודשיים,"3, 4","4100-5000, 5100-6000",2,4,2,5,3,3,2,1,5,3,2,3,3,2,2,"חילוני, מסורתי, דתי-לאומי",1,1,3,4,"קרקע, ראשונה",4,2, ,1
5/20/2022 20:13:29,3,חודשיים,"3, 4","3100-4000, 4100-5000",1.5,2,2,4,5,4,5,1,3,2,4,3,3,1,1,"חילוני, מסורתי",1,1,1,4,"ראשונה, שנייה",5,5, ,1
5/20/2022 20:39:50,3,שנתיים,"1, 2",1000-2000,1,1,1,5,5,5,5,1,5,4,5,3,3,3,3,חילוני,2,1,1,5,"קרקע, ראשונה",1,1, ,
5/20/2022 20:40:05,1,חודש,"4, 5","3100-4000, 4100-5000",1.5,2,3,5,4,5,5,1,1,3,3,3,3,3,3,"חילוני, מסורתי",2,5,4,3,Gound,5,1, ,1
5/20/2022 21:23:35,2,"חודשיים, חצי שנה","3, 4",2100-3000,2,2,5,5,4,5,5,2,4,5,5,4,3,3,3,"חילוני, מסורתי",5,5,5,5,שלישית,5,5, ,
5/20/2022 21:52:17,1,חודשיים,"2, 3",4100-5000,1,1,1,5,4,5,3,1,1,5,5,4,4,5,2,חילוני,5,3,4,3,"שנייה, שלישית",1,5, ,1
5/20/2022 22:22:16,5,שנתיים,"3, 4, 5","1000-2000, 2100-3000",2,2,1,4,3,1,1,1,5,4,3,4,3,3,3,"חילוני, מסורתי",3,1,2,3,"שנייה, שלישית",1,1, ,1
5/21/2022 0:02:24,5,חודשיים,"1, 2, 3, 4",1000-2000,1,1,1,3,5,5,2,1,1,1,1,1,1,1,1,חילוני,5,5,1,4,"קרקע, ראשונה",3,2, ,
5/21/2022 3:36:33,2,"חצי שנה, שנתיים","3, 4, 5","5100-6000, 6100-7000",1.5,4,4,5,4,5,5,3,3,4,4,1,1,1,3,"חילוני, מסורתי, דתי-לאומי",3,5,1,4,Gound,5,5, ,0
5/21/2022 10:21:57,4,חודש,"2, 3",4100-5000,1,3,3,4,3,3,3,1,4,2,5,4,3,4,2,"חילוני, מסורתי",4,1,2,4,"ראשונה, שנייה",1,1, ,1
5/21/2022 10:32:28,5,חודשיים,"3, 4","1000-2000, 2100-3000",1.5,1,1,3,4,4,1,1,5,1,4,5,5,4,1,חילוני,4,1,1,2,"ראשונה, שנייה",1,1, ,1
5/21/2022 10:44:26,3,"חצי שנה, שנתיים","1, 2","1000-2000, 2100-3000",1,1,2,3,3,5,1,1,5,2,4,5,5,4,2,"חילוני, מסורתי",5,2,1,2,"שנייה, שלישית",1,2,Merkaz,1
5/21/2022 11:47:43,5,שנתיים,"3, 4","2100-3000, 3100-4000, 4100-5000",1.5,2,3,5,5,4,3,1,3,5,5,3,3,1,1,"חילוני, מסורתי, דתי-לאומי",3,5,5,4,"קרקע, ראשונה, שנייה",2,3,Jerusalem ,1
5/21/2022 12:11:07,3,חצי שנה,"1, 2, 3",2100-3000,1,1,1,3,2,5,1,1,4,4,5,4,3,2,1,חילוני,2,1,4,1,,3,1, ,1
5/21/2022 12:56:42,4,חודש,3,1000-2000,1.5,1,1,2,5,5,1,5,3,4,4,5,4,4,1,"חילוני, מסורתי, דתי-לאומי",5,3,1,3,שנייה,3,1, ,1
5/21/2022 13:18:07,5,חודשיים,"2, 3","1000-2000, 2100-3000",1,3,1,4,5,5,5,4,4,5,5,4,4,4,2,"חילוני, מסורתי",4,1,1,4,"שנייה, שלישית",1,5, ,1
5/21/2022 15:00:52,1,חודשיים,"1, 2","1000-2000, 2100-3000",1.5,2,1,3,5,4,2,1,5,4,4,5,4,3,1,חילוני,5,1,4,5,"ראשונה, שנייה",4,5, ,1
5/21/2022 17:40:05,4,שנתיים,3,4100-5000,2,1,1,5,3,3,3,1,3,3,3,3,3,3,3,חילוני,3,5,3,3,"קרקע, ראשונה, שנייה, שלישית",3,3, ,1
5/21/2022 18:14:26,1,חודשיים,3,4100-5000,1,1,1,5,4,4,4,1,4,5,5,3,3,1,1,"חילוני, מסורתי, דתי-לאומי",1,1,5,3,"קרקע, ראשונה",1,5, ,1
5/21/2022 20:49:57,5,"חודשיים, חצי שנה","3, 4",2100-3000,1,1,1,4,5,5,5,1,5,5,5,3,1,3,1,חילוני,5,5,1,3,"שנייה, שלישית",5,4, ,1
5/21/2022 21:25:17,3,"חצי שנה, שנתיים","2, 3","1000-2000, 2100-3000, 3100-4000",2,5,1,4,3,4,3,4,4,4,5,3,3,3,3,"חילוני, מסורתי, דתי-לאומי",3,3,5,5,"קרקע, ראשונה",3,3, ,1
5/21/2022 21:37:27,3,"חודש, חודשיים",2,2100-3000,1,1,3,3,5,3,3,1,5,1,3,1,1,5,5,חילוני,5,1,5,1,Gound,1,5, ,0
5/21/2022 23:17:55,3,שנתיים,"2, 3",2100-3000,1,1,1,1,3,4,3,4,4,3,2,3,3,1,1,"חילוני, מסורתי, דתי-לאומי",1,1,3,3,"קרקע, ראשונה",4,2,Ariel,
5/21/2022 23:20:41,5,חצי שנה,"2, 3","2100-3000, 3100-4000",1,1,4,4,5,5,1,5,5,5,5,3,3,1,1,"חילוני, מסורתי, דתי-לאומי",1,1,5,5,"שנייה, שלישית",4,1, ,1
5/21/2022 23:37:48,3,"חודשיים, חצי שנה","2, 3","1000-2000, 2100-3000",1.5,2,2,4,3,3,3,4,2,4,4,3,3,3,2,"מסורתי, דתי-לאומי",4,4,2,3,"קרקע, ראשונה",3,3, ,0
5/22/2022 1:16:08,5,"חצי שנה, שנתיים",2,"2100-3000, 3100-4000",1,1,1,4,3,5,4,3,3,5,5,3,3,1,3,דתי-לאומי,5,1,1,4,"ראשונה, שלישית",1,3,Jerusalem ,1
5/22/2022 1:17:27,3,חודשיים,"2, 3","2100-3000, 3100-4000, 4100-5000",1,1,1,3,4,4,1,1,5,5,5,3,3,1,1,חילוני,3,5,3,4,"קרקע, ראשונה, שנייה",3,1, ,1
5/22/2022 7:45:00,1,חודש,"4, 5",7100-8000,2,5,2,5,5,3,4,1,5,2,5,4,4,4,2,חילוני,1,5,2,5,Gound,5,1, ,1
5/22/2022 8:56:10,3,"חודשיים, חצי שנה","3, 4","4100-5000, 5100-6000, 6100-7000",2,5,1,5,3,5,3,5,5,5,5,5,5,3,3,"מסורתי, דתי-לאומי, חרדי",5,1,1,4,"שנייה, שלישית",5,4,Jerusalem ,1
5/22/2022 9:33:18,5,"חודשיים, חצי שנה","2, 3",4100-5000,1,1,1,4,1,4,5,1,4,5,5,3,3,4,2,חילוני,4,1,1,3,"ראשונה, שנייה",1,1, ,1
5/22/2022 9:55:09,4,חודש,"3, 4","5100-6000, 6100-7000",1,1,1,3,3,4,1,1,5,4,4,4,3,2,1,חילוני,4,5,4,4,Gound,1,2, ,1
5/22/2022 10:16:51,4,"חודשיים, חצי שנה","4, 5",1000-2000,1.5,1,4,5,5,4,2,5,5,5,5,2,3,2,2,"מסורתי, דתי-לאומי",4,1,2,5,"ראשונה, שנייה",2,4, ,
5/22/2022 10:26:51,4,חודשיים,4,4100-5000,1,1,1,1,2,4,4,4,5,4,5,3,2,2,2,חילוני,3,1,1,2,"ראשונה, שלישית",1,1,Jerusalem ,1
5/22/2022 10:27:02,5,"חודשיים, חצי שנה","2, 3","2100-3000, 3100-4000",1,1,2,1,1,4,3,1,5,3,5,3,3,3,2,חילוני,3,5,5,4,"שנייה, שלישית",3,1, ,1
5/22/2022 10:30:08,3,"חודש, חודשיים",3,3100-4000,1,1,1,5,5,4,1,1,5,5,5,3,3,3,3,"חילוני, מסורתי",1,5,1,1,"קרקע, ראשונה",5,1, ,1
5/22/2022 10:31:35,5,חודש,"2, 3","2100-3000, 3100-4000, 4100-5000",1,1,2,5,5,5,1,1,5,5,1,3,3,1,1,"חילוני, מסורתי, דתי-לאומי",4,2,1,3,"קרקע, ראשונה, שנייה",1,1, ,1
5/22/2022 10:33:51,4,חודשיים,"2, 3","4100-5000, 5100-6000",1,3,1,4,3,4,2,2,3,4,5,3,3,3,3,חילוני,3,2,1,4,שלישית,4,2, ,1
5/22/2022 10:35:43,1,"חודשיים, חצי שנה",2,"2100-3000, 3100-4000",1,1,3,4,5,5,3,5,5,5,5,1,1,1,5,מסורתי,1,5,1,4,"קרקע, ראשונה",4,5, ,1
5/22/2022 10:56:22,5,"חצי שנה, שנתיים","3, 4","1000-2000, 2100-3000, 3100-4000",1,3,3,4,4,2,4,1,3,4,3,3,3,1,1,"חילוני, מסורתי, דתי-לאומי",4,1,2,3,"קרקע, ראשונה",1,4,Merkaz,1
5/22/2022 11:34:51,5,שנתיים,3,3100-4000,1,1,3,5,5,5,5,1,3,5,5,3,3,1,1,חילוני,1,5,5,4,"קרקע, ראשונה",5,5,Merkaz,1
5/22/2022 12:17:19,3,חודשיים,3,4100-5000,1.5,1,1,4,3,5,1,1,5,2,1,3,3,1,1,חילוני,3,1,3,1,"קרקע, ראשונה",1,4, ,1
5/22/2022 12:39:13,3,"חודשיים, חצי שנה",2,"2100-3000, 3100-4000, 4100-5000",1,1,1,3,1,4,1,1,5,5,4,4,4,3,1,חילוני,4,2,2,4,"שנייה, שלישית",3,1,Merkaz,1
5/22/2022 13:00:40,3,"חצי שנה, שנתיים",3,"4100-5000, 5100-6000",1,1,1,4,4,5,1,1,5,5,3,5,5,3,3,חילוני,4,1,1,3,"ראשונה, שנייה",1,3, ,1
5/22/2022 13:04:39,5,חודש,3,5100-6000,1,1,5,5,5,5,5,1,5,5,5,2,3,1,2,חילוני,3,5,1,4,Gound,5,1, ,0
5/22/2022 13:28:12,5,שנתיים,3,"4100-5000, 5100-6000",1.5,1,1,4,3,2,1,1,5,3,5,3,3,2,1,"חילוני, מסורתי",4,3,2,4,"ראשונה, שנייה",2,2, ,1
5/22/2022 14:10:33,4,"חודש, חודשיים","2, 3","3100-4000, 4100-5000",1,1,2,3,4,2,1,1,4,4,4,4,2,3,3,חילוני,2,2,1,3,"שנייה, שלישית",2,2, ,1
5/22/2022 14:13:57,3,"חודשיים, חצי שנה","2, 3, 4","2100-3000, 4100-5000",2,3,2,5,3,5,4,4,3,2,2,5,5,1,1,מסורתי,1,3,5,5,"קרקע, ראשונה, שנייה, שלישית",1,3, ,
5/22/2022 16:15:48,5,שנתיים,"2, 3",3100-4000,1,1,1,2,3,4,1,1,5,4,5,3,3,3,3,חילוני,1,3,3,4,"שנייה, שלישית",5,3, ,1
5/22/2022 18:48:53,4,"חצי שנה, שנתיים",2,"3100-4000, 4100-5000",1,1,1,1,3,5,2,3,5,5,5,5,5,5,1,"חילוני, מסורתי",5,1,1,3,"שנייה, שלישית",3,1, ,1
5/22/2022 19:10:22,5,חצי שנה,2,2100-3000,1.5,1,1,5,3,3,3,5,5,3,5,3,3,3,,"מסורתי, דתי-לאומי",5,4,3,4,"קרקע, ראשונה",3,1, ,
5/22/2022 19:23:50,5,חודשיים,"2, 3",3100-4000,1,2,1,5,5,5,4,1,5,1,3,3,3,1,1,"חילוני, מסורתי, דתי-לאומי",2,4,4,4,"קרקע, שנייה",4,3, ,1
5/22/2022 20:30:47,3,"חצי שנה, שנתיים","1, 2","1000-2000, 2100-3000",1,1,1,3,2,2,1,2,4,5,3,4,4,3,3,"מסורתי, דתי-לאומי",4,1,3,3,"קרקע, ראשונה, שנייה, שלישית",2,1, ,
5/22/2022 21:10:29,3,חודש,2,"3100-4000, 4100-5000",1,3,1,4,3,4,3,4,4,3,3,3,3,1,1,"חילוני, מסורתי, דתי-לאומי",2,1,3,4,"קרקע, ראשונה, שנייה",2,1, ,1
5/22/2022 23:45:41,5,חודשיים,5,1000-2000,2,4,3,3,5,4,4,3,5,3,3,3,3,3,3,"דתי-לאומי, חרדי",4,3,1,3,Gound,1,4, ,1
5/23/2022 1:58:59,4,חודשיים,"2, 3",2100-3000,1,1,1,5,4,5,3,4,5,3,5,5,5,5,2,"חילוני, מסורתי, דתי-לאומי",3,1,4,4,"קרקע, ראשונה, שנייה, שלישית",1,2,Merkaz,1
5/23/2022 2:02:11,5,"חצי שנה, שנתיים",2,2100-3000,1,5,1,5,5,5,5,1,1,5,5,5,5,5,1,מסורתי,5,5,5,3,"קרקע, ראשונה",3,3, ,1
5/23/2022 9:30:47,5,חודש,"3, 4",1000-2000,2,1,1,5,4,5,4,5,1,1,1,5,5,5,1,"חילוני, מסורתי",5,1,3,5,"קרקע, ראשונה",3,3, ,1
5/23/2022 9:31:27,4,שנתיים,3,"3100-4000, 4100-5000",1,1,1,4,2,3,2,1,5,2,5,3,3,1,1,"חילוני, מסורתי, דתי-לאומי",1,1,1,4,"קרקע, ראשונה",1,1,Jerusalem ,1
5/23/2022 10:02:18,5,חודש,"1, 2, 3","1000-2000, 2100-3000, 3100-4000",1.5,4,2,5,5,4,2,1,5,4,3,3,3,1,1,"חילוני, מסורתי",5,4,1,4,"קרקע, שנייה",1,3,Ariel,
5/18/2022 10:44:05,3,"Half a Year, A Year","2, 3, 4","1000-2000, 2100-3000",2,3,3,1,3,5,1,5,5,1,3,4,4,3,3,"Not Religious, Traditional, Dati Leumi",5,1,1,3,"First, Second",1,1,Jerusalem ,1
5/18/2022 10:44:56,3,A Year,"2, 3, 4","1000-2000, 2100-3000",1,3,2,3,1,3,2,5,4,4,3,3,3,3,3,Dati Leumi,3,1,1,2,"Ground, First, Second, Third, Fourth",2,2,Jerusalem ,1
5/18/2022 10:47:43,3,A Year,"4, 5, 6","6100-7000, 7100-8000",2,2,2,5,3,5,1,1,5,4,3,5,3,3,3,"Not Religious, Traditional",4,5,4,4,"Ground, First, Second",1,4,Beer Sheba,1
5/18/2022 10:55:49,4,A Year,"1, 2, 3","2100-3000, 3100-4000",1,3,3,3,5,2,1,4,4,2,4,2,3,1,3,"Traditional, Dati Leumi",3,1,1,4,"Second, Third",4,3,Beer Sheba,1
5/18/2022 10:56:08,1,2 years,3,3100-4000,1,,3,5,3,1,5,5,5,4,5,1,5,1,4,"Traditional, Dati Leumi, Charedi",3,5,5,4,"Ground, First",1,4, ,0
5/18/2022 10:57:36,5,2 years,"3, 4",1000-2000,1.5,,2,2,1,2,1,5,3,3,3,3,5,2,1,"Traditional, Dati Leumi",4,1,1,2,"Third, Fourth",1,1, ,1
5/18/2022 11:04:26,3,2 Months,"1, 2","1000-2000, 2100-3000",1,,1,2,1,3,1,5,2,2,2,4,5,2,2,"Not Religious, Traditional, Dati Leumi",5,1,5,1,"Ground, First",1,1,Jerusalem ,1
5/18/2022 11:08:14,3,"Half a Year, A Year",4,1000-2000,1.5,,4,2,3,4,2,5,3,2,3,4,4,1,1,"Dati Leumi, Charedi",4,1,1,2,"Ground, First",1,3, ,1
5/18/2022 11:15:04,1,A Year,"1, 2, 3",2100-3000,1,,2,1,1,1,5,1,4,3,4,4,4,3,3,"Not Religious, Dati Leumi",4,2,3,2,"First, Second",3,3, ,1
5/18/2022 11:22:48,3,"A Year, 2 years","4, 5","1000-2000, 2100-3000",2,,4,4,1,4,1,5,2,4,2,3,5,3,3,"Dati Leumi, Charedi",4,,1,4,"Ground, First, Second",4,5, ,1
5/18/2022 11:25:43,4,1 Month,3,3100-4000,1,,3,4,4,2,3,1,4,5,4,2,5,2,2,"Traditional, Dati Leumi",3,1,1,3,"First, Second",4,2, ,
5/18/2022 11:25:45,4,A Year,"1, 2, 3",1000-2000,1,,2,2,4,3,1,4,4,1,4,3,5,3,3,"Not Religious, Traditional, Dati Leumi",3,3,1,4,"First, Second",1,1, ,1
5/18/2022 11:30:17,4,A Year,3,3100-4000,,,3,5,5,4,3,5,5,5,5,3,4,1,1,Dati Leumi,3,1,1,4,"Ground, Second",2,3,Jerusalem ,1
5/18/2022 11:31:29,4,A Year,4,1000-2000,1.5,,3,3,2,4,1,5,2,3,2,3,5,3,3,"Not Religious, Traditional, Dati Leumi",4,1,1,4,"First, Second",4,1, ,1
5/18/2022 11:33:56,5,"Half a Year, A Year",1,"1000-2000, 2100-3000",1,,1,1,3,4,1,5,1,1,1,3,5,1,1,"Traditional, Dati Leumi, Charedi",5,1,3,4,"Ground, First",1,4,Merkaz,1
5/18/2022 11:35:13,3,"A Year, 2 years","1, 2, 3","1000-2000, 2100-3000, 3100-4000",1,,3,2,2,3,1,3,1,1,1,3,1,1,1,"Not Religious, Traditional, Dati Leumi",2,1,3,2,"Third, Fourth",3,1, ,1
5/18/2022 11:38:33,4,A Year,"2, 3",2100-3000,1,,2,4,5,3,2,5,4,4,4,5,5,3,2,Traditional,2,5,3,3,"Ground, First",3,2, ,1
5/18/2022 11:39:56,3,A Year,3,"4100-5000, 5100-6000",1.5,,2,2,2,3,1,5,2,3,2,5,5,1,1,Dati Leumi,2,1,1,3,"Ground, First",3,2,Beer Sheba,1
5/18/2022 11:40:04,5,"A Year, 2 years","2, 3","3100-4000, 4100-5000",1.5,,4,4,2,1,1,3,3,1,3,3,5,3,3,,3,5,3,4,,4,3,Jerusalem ,1
5/18/2022 11:43:34,3,A Year,2,2100-3000,1,,1,2,2,1,1,5,5,3,5,3,5,1,1,"Not Religious, Traditional, Dati Leumi",1,5,1,3,"Ground, First",3,1,Beer Sheba,1
5/18/2022 11:52:48,3,1 Month,1,"1000-2000, 2100-3000",1,,1,1,1,1,1,3,1,1,1,3,4,1,1,"Traditional, Dati Leumi, Charedi",5,1,3,1,"First, Second",1,1, ,
5/18/2022 11:54:37,5,A Year,4,5100-6000,1.5,,4,3,2,4,1,3,3,1,3,3,5,4,4,Dati Leumi,3,1,1,3,"Ground, Second",1,1,Beer Sheba,1
5/18/2022 11:55:38,4,"A Year, 2 years","1, 2, 3","2100-3000, 3100-4000",1,,4,3,2,4,2,4,4,2,4,3,4,3,3,"Traditional, Dati Leumi",4,2,1,4,"Ground, First",2,3,Beer Sheba,1
5/18/2022 11:58:34,4,"A Year, 2 years","3, 4, 5","1000-2000, 2100-3000, 3100-4000",1.5,,2,4,4,4,2,4,5,5,5,5,5,1,1,"Not Religious, Traditional, Dati Leumi",3,1,1,4,"Ground, First, Second, Third, Fourth",1,5,Beer Sheba,1
5/18/2022 11:59:04,5,"A Year, 2 years","3, 4, 5","3100-4000, 4100-5000",2,,4,5,4,5,4,3,5,5,5,1,5,1,5,Traditional,1,2,2,4,"First, Second",4,3, ,
5/18/2022 12:08:22,3,"1 Month, Half a Year","1, 2, 3","1000-2000, 2100-3000, 3100-4000",2,,1,2,3,4,5,5,4,3,4,3,1,1,2,Dati Leumi,5,2,1,4,"Ground, First, Second",4,4, ,1
5/18/2022 12:12:23,3,"A Year, 2 years",3,1000-2000,2,,4,5,3,3,4,5,4,2,4,3,5,1,1,"Traditional, Dati Leumi",2,1,4,4,"First, Second, Third, Fourth",2,2, ,1
5/18/2022 12:12:27,3,"A Year, 2 years","2, 3","3100-4000, 4100-5000, 5100-6000",1.5,,4,3,4,5,1,5,5,3,5,3,5,2,2,Dati Leumi,1,3,1,4,"Ground, Fourth",1,4, ,1
5/18/2022 12:15:26,5,2 years,3,3100-4000,2,,1,1,5,1,1,1,3,1,3,3,5,3,3,"Not Religious, Traditional, Dati Leumi",1,5,1,1,"First, Second",1,1, ,1
5/18/2022 12:15:27,3,"A Year, 2 years","2, 3, 4","1000-2000, 2100-3000",1.5,,1,3,3,3,1,5,3,3,3,5,5,3,1,"Traditional, Dati Leumi",3,1,2,2,"Ground, First, Second, Third, Fourth",1,1,Jerusalem ,1
5/18/2022 12:19:19,5,2 Months,1,2100-3000,1.5,,1,4,3,3,1,5,5,2,5,3,5,1,2,Dati Leumi,4,3,1,3,"Ground, First, Second, Third, Fourth",2,3, ,1
5/18/2022 13:26:33,1,Half a Year,3,"2100-3000, 3100-4000",2,,3,5,5,5,5,5,5,5,5,1,5,1,3,Dati Leumi,5,1,1,5,"Ground, First, Second, Third, Fourth",1,5, ,1
5/18/2022 13:39:19,3,"A Year, 2 years","1, 2, 3","2100-3000, 3100-4000",,,2,3,,5,4,,4,3,4,3,4,1,1,Dati Leumi,3,1,1,2,"First, Second",3,2, ,1
5/18/2022 13:43:13,2,"Half a Year, A Year","3, 4","4100-5000, 5100-6000",1,,2,3,3,4,2,5,4,3,4,3,4,4,2,"Traditional, Dati Leumi",4,1,1,4,"Ground, First, Second",4,4, ,1
5/18/2022 14:01:04,5,A Year,4,6100-7000,1.5,,4,5,4,1,3,5,3,4,3,3,5,1,5,"Traditional, Dati Leumi",1,5,1,3,"Ground, First, Second, Third, Fourth",1,1, ,1
5/18/2022 18:39:35,3,A Year,"3, 4, 5",2100-3000,2,,3,3,3,3,2,5,2,2,2,3,4,3,3,"Traditional, Dati Leumi",5,3,1,3,"First, Second",3,4,Jerusalem ,1
5/18/2022 19:55:29,5,"A Year, 2 years",3,"3100-4000, 4100-5000",2,,3,4,5,5,1,5,2,2,2,3,4,2,2,Traditional,1,1,1,5,"Third, Fourth",2,5, ,1
5/18/2022 19:56:25,5,2 years,3,3100-4000,1.5,,5,4,5,5,5,1,4,3,4,3,5,1,1,Not Religious,1,5,3,5,Ground,4,1, ,1
5/18/2022 20:24:57,5,"A Year, 2 years","4, 5","2100-3000, 3100-4000",2,,4,3,1,5,5,5,5,1,5,1,1,1,5,Charedi,1,1,1,5,"Ground, First",5,4, ,1
5/18/2022 20:31:43,5,"Half a Year, A Year","3, 4","1000-2000, 2100-3000, 3100-4000",2,,1,2,5,5,1,5,5,1,5,3,5,1,1,"Not Religious, Traditional",1,1,1,2,"Ground, First",4,4, ,1
5/18/2022 22:14:25,5,Half a Year,"1, 2, 3","1000-2000, 2100-3000, 3100-4000",1.5,,3,4,4,5,3,4,,3,2,3,4,3,1,"Not Religious, Traditional, Dati Leumi",4,4,2,4,"Ground, Fourth",2,3, ,1
5/18/2022 22:30:08,3,"A Year, 2 years","1, 2","1000-2000, 2100-3000",1,,4,2,2,3,4,1,,4,4,3,4,1,1,"Not Religious, Dati Leumi",2,5,3,,"First, Second",4,5, ,0
5/18/2022 22:39:59,3,A Year,1,1000-2000,1,,1,4,3,3,4,2,,1,2,4,1,1,1,"Not Religious, Traditional",4,1,1,2,"Second, Third",1,1, ,1
